Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
45,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,10,practice,Screen 5,2nfik6,3,timedOut,,1495.2400000000052,1493.1600000000035,1495.2400000000052,1495.2400000000052,1493.1600000000035,1495.2400000000052,0,1495.2400000000052,0,0,,Time Limit,screen,0,screen,practice,qanunlar.mp3,acceptable,Gramm.Simple,practice,qanunlar,n/a,1,1,
46,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,11,practice,Screen 1,d41d54,1,continue,,571.5,571.5,571.5,571.5,571.5,571.5,1,571.5,0,0,,Fixation Timing,Fixation,1,object-70,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
47,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,11,practice,Screen 2,uuh3ru,2,info,audio started,7.580000000001746,0,7.580000000001746,7.580000000001746,0,7.580000000001746,0,7.580000000001746,0,0,,Audio Clip,Audio,1,object-73,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
48,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,11,practice,Screen 2,uuh3ru,2,continue,,953.5800000000017,938.0599999999977,953.5800000000017,953.5800000000017,938.0599999999977,953.5800000000017,0,953.5800000000017,0,0,,Audio Clip,Audio,1,object-73,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
49,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,11,practice,Screen 5,2nfik6,3,timedOut,,1495.520000000004,1493.1000000000058,1495.520000000004,1495.520000000004,1493.1000000000058,1495.520000000004,0,1495.520000000004,0,0,,Time Limit,screen,0,screen,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
50,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,12,practice,Screen 1,d41d54,1,continue,,572,572,572,572,572,572,1,572,0,0,,Fixation Timing,Fixation,1,object-70,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
51,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,12,practice,Screen 2,uuh3ru,2,info,audio started,10.419999999998254,0,10.419999999998254,10.419999999998254,0,10.419999999998254,0,10.419999999998254,0,0,,Audio Clip,Audio,1,object-73,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
52,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,12,practice,Screen 2,uuh3ru,2,continue,,878.4199999999983,872.0200000000041,878.4199999999983,878.4199999999983,872.0200000000041,878.4199999999983,0,878.4199999999983,0,0,,Audio Clip,Audio,1,object-73,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
53,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,12,practice,Screen 5,2nfik6,3,timedOut,,1493.3999999999942,1492.3199999999924,1493.3999999999942,1493.3999999999942,1492.3199999999924,1493.3999999999942,0,1493.3999999999942,0,0,,Time Limit,screen,0,screen,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
54,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,13,practice,Screen 1,d41d54,1,continue,,571.4000000000087,571.4000000000087,571.4000000000087,571.4000000000087,571.4000000000087,571.4000000000087,1,571.4000000000087,0,0,,Fixation Timing,Fixation,1,object-70,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
55,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,13,practice,Screen 2,uuh3ru,2,info,audio started,5.679999999993015,0,5.679999999993015,5.679999999993015,0,5.679999999993015,0,5.679999999993015,0,0,,Audio Clip,Audio,1,object-73,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
56,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,13,practice,Screen 2,uuh3ru,2,continue,,1085.679999999993,1072.5999999999913,1085.679999999993,1085.679999999993,1072.5999999999913,1085.679999999993,0,1085.679999999993,0,0,,Audio Clip,Audio,1,object-73,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
57,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,13,practice,Screen 5,2nfik6,3,timedOut,,1495.0800000000017,1494.3399999999965,1495.0800000000017,1495.0800000000017,1494.3399999999965,1495.0800000000017,0,1495.0800000000017,0,0,,Time Limit,screen,0,screen,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
58,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,14,practice,Screen 1,d41d54,1,continue,,570.4400000000023,570.4400000000023,570.4400000000023,570.4400000000023,570.4400000000023,570.4400000000023,1,570.4400000000023,0,0,,Fixation Timing,Fixation,1,object-70,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
59,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,14,practice,Screen 2,uuh3ru,2,info,audio started,8.3,0,8.3,8.3,0,8.3,0,8.3,0,0,,Audio Clip,Audio,1,object-73,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
60,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,14,practice,Screen 2,uuh3ru,2,continue,,1078.300000000003,1072.320000000007,1078.300000000003,1078.300000000003,1072.320000000007,1078.300000000003,0,1078.300000000003,0,0,,Audio Clip,Audio,1,object-73,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
61,1.69696E+12,10/10/2023 17:14,1.69697E+12,3.5,10/10/2023 23:44,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,14,practice,Screen 5,2nfik6,3,timedOut,,1494.979999999996,1494.0399999999936,1494.979999999996,1494.979999999996,1494.0399999999936,1494.979999999996,0,1494.979999999996,0,0,,Time Limit,screen,0,screen,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
62,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,1,instructions2,Screen 1,lodmjn,1,continue,,9466.940000000002,9462.479999999996,9466.940000000002,9466.940000000002,9462.479999999996,9466.940000000002,1,9466.940000000002,0,0,,Click To Continue,Continue Button,2,object-81,instructions2,,,,,,,,,
63,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,1,instructions2,Screen 2,qmasu1,2,timedOut,,3003.4600000000064,3001.840000000011,3003.4600000000064,3003.4600000000064,3001.840000000011,3003.4600000000064,1,3003.4600000000064,0,0,,Time Limit,screen,0,screen,instructions2,,,,,,,,,
64,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,1,trial,Screen 1,mm8vqg,1,continue,,571.5,571.5,571.5,571.5,571.5,571.5,1,571.5,0,0,,Fixation Timing,Fixation,1,object-17,trial,oğlanlar.mp3,acceptable,Gramm.Simple,critical,oğlanlar,"1,387",7,2,
65,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,1,trial,Screen 2,iz63v2,2,info,audio started,7.119999999995343,0,7.119999999995343,7.119999999995343,0,7.119999999995343,0,7.119999999995343,0,0,,Audio Clip,Audio,1,object-44,trial,oğlanlar.mp3,acceptable,Gramm.Simple,critical,oğlanlar,"1,387",7,2,
66,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,1,trial,Screen 2,iz63v2,2,continue,,955.6600000000035,939,955.6600000000035,955.6600000000035,939,955.6600000000035,0,955.6600000000035,0,0,,Audio Clip,Audio,1,object-44,trial,oğlanlar.mp3,acceptable,Gramm.Simple,critical,oğlanlar,"1,387",7,2,
67,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,1,trial,Screen 7,ru9xsg,3,timedOut,,1494.1199999999953,1492.2999999999884,1494.1199999999953,1494.1199999999953,1492.2999999999884,1494.1199999999953,0,1494.1199999999953,0,0,,Time Limit,screen,0,screen,trial,oğlanlar.mp3,acceptable,Gramm.Simple,critical,oğlanlar,"1,387",7,2,
68,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,2,trial,Screen 1,mm8vqg,1,continue,,572.14,572.14,572.14,572.14,572.14,572.14,1,572.14,0,0,,Fixation Timing,Fixation,1,object-17,trial,gördy.mp3,unacceptable,GramHarm,critical,gördy,"2,852",136,2,
69,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,2,trial,Screen 2,iz63v2,2,info,audio started,5.679999999993015,0,5.679999999993015,5.679999999993015,0,5.679999999993015,0,5.679999999993015,0,0,,Audio Clip,Audio,1,object-44,trial,gördy.mp3,unacceptable,GramHarm,critical,gördy,"2,852",136,2,
70,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,2,trial,Screen 2,iz63v2,2,continue,,770.6399999999994,753.9799999999959,770.6399999999994,770.6399999999994,753.9799999999959,770.6399999999994,0,770.6399999999994,0,0,,Audio Clip,Audio,1,object-44,trial,gördy.mp3,unacceptable,GramHarm,critical,gördy,"2,852",136,2,
71,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,2,trial,Screen 7,ru9xsg,3,response,acceptable,323.6999999999971,318.61999999999534,323.6999999999971,323.6999999999971,318.61999999999534,323.6999999999971,0,323.6999999999971,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,gördy.mp3,unacceptable,GramHarm,critical,gördy,"2,852",136,2,
72,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,3,trial,Screen 1,mm8vqg,1,continue,,570.3000000000029,570.3000000000029,570.3000000000029,570.3000000000029,570.3000000000029,570.3000000000029,1,570.3000000000029,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçbinalar.mp3,unacceptable,SemViol,critical,üç binalar,"2,297",115,2,
73,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,3,trial,Screen 2,iz63v2,2,info,audio started,7.779999999998836,0,7.779999999998836,7.779999999998836,0,7.779999999998836,0,7.779999999998836,0,0,,Audio Clip,Audio,1,object-44,trial,üçbinalar.mp3,unacceptable,SemViol,critical,üç binalar,"2,297",115,2,
74,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,3,trial,Screen 2,iz63v2,2,continue,,1006.6399999999849,989.9599999999919,1006.6399999999849,1006.6399999999849,989.9599999999919,1006.6399999999849,0,1006.6399999999849,0,0,,Audio Clip,Audio,1,object-44,trial,üçbinalar.mp3,unacceptable,SemViol,critical,üç binalar,"2,297",115,2,
75,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,3,trial,Screen 7,ru9xsg,3,response,acceptable,602.82,586.7200000000012,602.82,602.82,586.7200000000012,602.82,0,602.82,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçbinalar.mp3,unacceptable,SemViol,critical,üç binalar,"2,297",115,2,
76,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,4,trial,Screen 1,mm8vqg,1,continue,,571.4600000000064,571.4600000000064,571.4600000000064,571.4600000000064,571.4600000000064,571.4600000000064,1,571.4600000000064,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçtülkülər.mp3,unacceptable,SemViol,critical,üç tülkülər,587,118,2,
77,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,4,trial,Screen 2,iz63v2,2,info,audio started,16.639999999999418,0,16.639999999999418,16.639999999999418,0,16.639999999999418,0,16.639999999999418,0,0,,Audio Clip,Audio,1,object-44,trial,üçtülkülər.mp3,unacceptable,SemViol,critical,üç tülkülər,587,118,2,
78,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,4,trial,Screen 2,iz63v2,2,continue,,1054.6399999999994,1039.1199999999953,1054.6399999999994,1054.6399999999994,1039.1199999999953,1054.6399999999994,0,1054.6399999999994,0,0,,Audio Clip,Audio,1,object-44,trial,üçtülkülər.mp3,unacceptable,SemViol,critical,üç tülkülər,587,118,2,
79,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,4,trial,Screen 7,ru9xsg,3,timedOut,,1495.520000000004,1493.3800000000047,1495.520000000004,1495.520000000004,1493.3800000000047,1495.520000000004,0,1495.520000000004,0,0,,Time Limit,screen,0,screen,trial,üçtülkülər.mp3,unacceptable,SemViol,critical,üç tülkülər,587,118,2,
80,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,5,trial,Screen 1,mm8vqg,1,continue,,571.7599999999948,571.7599999999948,571.7599999999948,571.7599999999948,571.7599999999948,571.7599999999948,1,571.7599999999948,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçoyna.mp3,unacceptable,SynViol.Num,critical,üç oyna,116,67,2,
81,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,5,trial,Screen 2,iz63v2,2,info,audio started,8.380000000004657,0,8.380000000004657,8.380000000004657,0,8.380000000004657,0,8.380000000004657,0,0,,Audio Clip,Audio,1,object-44,trial,üçoyna.mp3,unacceptable,SynViol.Num,critical,üç oyna,116,67,2,
82,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,5,trial,Screen 2,iz63v2,2,continue,,810.3800000000047,803.8800000000047,810.3800000000047,810.3800000000047,803.8800000000047,810.3800000000047,0,810.3800000000047,0,0,,Audio Clip,Audio,1,object-44,trial,üçoyna.mp3,unacceptable,SynViol.Num,critical,üç oyna,116,67,2,
83,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,5,trial,Screen 7,ru9xsg,3,response,acceptable,449.5,436.27999999999884,449.5,449.5,436.27999999999884,449.5,0,449.5,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçoyna.mp3,unacceptable,SynViol.Num,critical,üç oyna,116,67,2,
84,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,6,trial,Screen 1,mm8vqg,1,continue,,570.1000000000058,570.1000000000058,570.1000000000058,570.1000000000058,570.1000000000058,570.1000000000058,1,570.1000000000058,0,0,,Fixation Timing,Fixation,1,object-17,trial,yazdw.mp3,unacceptable,GramHarm,critical,yazdɯ,"1,338",141,2,
85,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,6,trial,Screen 2,iz63v2,2,info,audio started,8.119999999995343,0,8.119999999995343,8.119999999995343,0,8.119999999995343,0,8.119999999995343,0,0,,Audio Clip,Audio,1,object-44,trial,yazdw.mp3,unacceptable,GramHarm,critical,yazdɯ,"1,338",141,2,
86,1.69696E+12,10/10/2023 17:15,1.69697E+12,3.5,10/10/2023 23:45,140886,2,task-p745,,32144764,BLIND,9505769,,complete,enamxr,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,,,2,spreadsheet3,spreadsheet2,spreadsheet1,6,trial,Screen 2,iz63v2,2,continue,,916.1199999999953,906.8799999999901,916.1199999999953,916.1199999999953,906.8799999999901,916.1199999999953,0,916.1199999999953,0,0,,Audio Clip,Audio,1,object-44,trial,yazdw.mp3,unacceptable,GramHarm,critical,yazdɯ,"1,338",141,2,
