Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
44,1.69696E+12,10/10/2023 17:58,1.69697E+12,3.5,11/10/2023 0:28,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,10,practice,Screen 2,uuh3ru,2,continue,,820.2200000000012,804.5,820.2200000000012,820.2200000000012,804.5,820.2200000000012,0,820.2200000000012,0,0,,Audio Clip,Audio,1,object-73,practice,qarışdu.mp3,unacceptable,HarmViol,practice,qarışdy,n/a,14,1,
45,1.69696E+12,10/10/2023 17:58,1.69697E+12,3.5,11/10/2023 0:28,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,10,practice,Screen 5,2nfik6,3,response,acceptable,374.72000000000116,370.6600000000035,374.72000000000116,374.72000000000116,370.6600000000035,374.72000000000116,0,374.72000000000116,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,qarışdu.mp3,unacceptable,HarmViol,practice,qarışdy,n/a,14,1,
46,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,11,practice,Screen 1,d41d54,1,continue,,570.8600000000006,570.8600000000006,570.8600000000006,570.8600000000006,570.8600000000006,570.8600000000006,1,570.8600000000006,0,0,,Fixation Timing,Fixation,1,object-70,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
47,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,11,practice,Screen 2,uuh3ru,2,info,audio started,11.19999999999709,0,11.19999999999709,11.19999999999709,0,11.19999999999709,0,11.19999999999709,0,0,,Audio Clip,Audio,1,object-73,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
48,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,11,practice,Screen 2,uuh3ru,2,response,acceptable,988.1999999999971,972.7799999999988,988.1999999999971,988.1999999999971,972.7799999999988,988.1999999999971,0,988.1999999999971,0,0,,Keyboard Response,Keyboard Response,4,object-122,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
49,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,11,practice,Screen 5,2nfik6,3,timedOut,,1495.2200000000012,1493.5400000000009,1495.2200000000012,1495.2200000000012,1493.5400000000009,1495.2200000000012,0,1495.2200000000012,0,0,,Time Limit,screen,0,screen,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
50,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,12,practice,Screen 1,d41d54,1,continue,,570.7200000000012,570.7200000000012,570.7200000000012,570.7200000000012,570.7200000000012,570.7200000000012,1,570.7200000000012,0,0,,Fixation Timing,Fixation,1,object-70,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
51,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,12,practice,Screen 2,uuh3ru,2,info,audio started,9.959999999999127,0,9.959999999999127,9.959999999999127,0,9.959999999999127,0,9.959999999999127,0,0,,Audio Clip,Audio,1,object-73,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
52,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,12,practice,Screen 2,uuh3ru,2,continue,,877.9599999999991,872.8199999999997,877.9599999999991,877.9599999999991,872.8199999999997,877.9599999999991,0,877.9599999999991,0,0,,Audio Clip,Audio,1,object-73,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
53,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,12,practice,Screen 5,2nfik6,3,response,acceptable,538.1399999999994,535.3399999999965,538.1399999999994,538.1399999999994,535.3399999999965,538.1399999999994,1,538.1399999999994,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
54,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,13,practice,Screen 1,d41d54,1,continue,,570.3000000000029,570.3000000000029,570.3000000000029,570.3000000000029,570.3000000000029,570.3000000000029,1,570.3000000000029,0,0,,Fixation Timing,Fixation,1,object-70,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
55,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,13,practice,Screen 2,uuh3ru,2,info,audio started,10.779999999998836,0,10.779999999998836,10.779999999998836,0,10.779999999998836,0,10.779999999998836,0,0,,Audio Clip,Audio,1,object-73,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
56,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,13,practice,Screen 2,uuh3ru,2,continue,,954.7799999999988,939.8399999999965,954.7799999999988,954.7799999999988,939.8399999999965,954.7799999999988,0,954.7799999999988,0,0,,Audio Clip,Audio,1,object-73,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
57,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,13,practice,Screen 5,2nfik6,3,response,acceptable,416.9400000000023,403.1800000000003,416.9400000000023,416.9400000000023,403.1800000000003,416.9400000000023,1,416.9400000000023,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,islatdı.mp3,acceptable,GramHarm,practice,islatdı,n/a,6,1,
58,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,14,practice,Screen 1,d41d54,1,continue,,569.8799999999974,569.8799999999974,569.8799999999974,569.8799999999974,569.8799999999974,569.8799999999974,1,569.8799999999974,0,0,,Fixation Timing,Fixation,1,object-70,practice,atıldu.mp3,unacceptable,HarmViol,practice,atıldu,n/a,13,1,
59,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,14,practice,Screen 2,uuh3ru,2,info,audio started,10.139999999999418,0,10.139999999999418,10.139999999999418,0,10.139999999999418,0,10.139999999999418,0,0,,Audio Clip,Audio,1,object-73,practice,atıldu.mp3,unacceptable,HarmViol,practice,atıldu,n/a,13,1,
60,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,14,practice,Screen 2,uuh3ru,2,continue,,805.3400000000038,788.6800000000003,805.3400000000038,805.3400000000038,788.6800000000003,805.3400000000038,0,805.3400000000038,0,0,,Audio Clip,Audio,1,object-73,practice,atıldu.mp3,unacceptable,HarmViol,practice,atıldu,n/a,13,1,
61,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,14,practice,Screen 5,2nfik6,3,response,acceptable,375.4599999999991,370.40000000000146,375.4599999999991,375.4599999999991,370.40000000000146,375.4599999999991,0,375.4599999999991,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,atıldu.mp3,unacceptable,HarmViol,practice,atıldu,n/a,13,1,
62,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,1,instructions2,Screen 1,lodmjn,1,continue,,4667.760000000002,4663.779999999999,4667.760000000002,4667.760000000002,4663.779999999999,4667.760000000002,1,4667.760000000002,0,0,,Click To Continue,Continue Button,2,object-81,instructions2,,,,,,,,,
63,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,1,instructions2,Screen 2,qmasu1,2,timedOut,,3004.980000000003,3004.2000000000044,3004.980000000003,3004.980000000003,3004.2000000000044,3004.980000000003,1,3004.980000000003,0,0,,Time Limit,screen,0,screen,instructions2,,,,,,,,,
64,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,1,trial,Screen 1,mm8vqg,1,continue,,570.0599999999977,570.0599999999977,570.0599999999977,570.0599999999977,570.0599999999977,570.0599999999977,1,570.0599999999977,0,0,,Fixation Timing,Fixation,1,object-17,trial,soldu.mp3,unacceptable,GramHarm,critical,soldu,26,122,2,
65,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,1,trial,Screen 2,iz63v2,2,info,audio started,5.720000000001164,0,5.720000000001164,5.720000000001164,0,5.720000000001164,0,5.720000000001164,0,0,,Audio Clip,Audio,1,object-44,trial,soldu.mp3,unacceptable,GramHarm,critical,soldu,26,122,2,
66,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,1,trial,Screen 2,iz63v2,2,continue,,855.6599999999962,839,855.6599999999962,855.6599999999962,839,855.6599999999962,0,855.6599999999962,0,0,,Audio Clip,Audio,1,object-44,trial,soldu.mp3,unacceptable,GramHarm,critical,soldu,26,122,2,
67,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,1,trial,Screen 7,ru9xsg,3,response,acceptable,483.72000000000116,469.72000000000116,483.72000000000116,483.72000000000116,469.72000000000116,483.72000000000116,0,483.72000000000116,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,soldu.mp3,unacceptable,GramHarm,critical,soldu,26,122,2,
68,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,2,trial,Screen 1,mm8vqg,1,continue,,570.3600000000006,570.3600000000006,570.3600000000006,570.3600000000006,570.3600000000006,570.3600000000006,1,570.3600000000006,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçdovşan.mp3,acceptable,Gramm.Num,critical,üç dovşan,568,25,2,
69,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,2,trial,Screen 2,iz63v2,2,info,audio started,6.639999999999418,0,6.639999999999418,6.639999999999418,0,6.639999999999418,0,6.639999999999418,0,0,,Audio Clip,Audio,1,object-44,trial,üçdovşan.mp3,acceptable,Gramm.Num,critical,üç dovşan,568,25,2,
70,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,2,trial,Screen 2,iz63v2,2,continue,,1169.6399999999994,1157.300000000003,1169.6399999999994,1169.6399999999994,1157.300000000003,1169.6399999999994,0,1169.6399999999994,0,0,,Audio Clip,Audio,1,object-44,trial,üçdovşan.mp3,acceptable,Gramm.Num,critical,üç dovşan,568,25,2,
71,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,2,trial,Screen 7,ru9xsg,3,response,acceptable,566.3399999999965,553.2799999999988,566.3399999999965,566.3399999999965,553.2799999999988,566.3399999999965,1,566.3399999999965,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçdovşan.mp3,acceptable,Gramm.Num,critical,üç dovşan,568,25,2,
72,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,3,trial,Screen 1,mm8vqg,1,continue,,570.8600000000006,570.8600000000006,570.8600000000006,570.8600000000006,570.8600000000006,570.8600000000006,1,570.8600000000006,0,0,,Fixation Timing,Fixation,1,object-17,trial,sevinlər.mp3,unacceptable,SynViol.Pl,critical,sevinlər,n/a,84,2,
73,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,3,trial,Screen 2,iz63v2,2,info,audio started,7.2,0,7.2,7.2,0,7.2,0,7.2,0,0,,Audio Clip,Audio,1,object-44,trial,sevinlər.mp3,unacceptable,SynViol.Pl,critical,sevinlər,n/a,84,2,
74,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,3,trial,Screen 2,iz63v2,2,continue,,920.1999999999971,906.1800000000003,920.1999999999971,920.1999999999971,906.1800000000003,920.1999999999971,0,920.1999999999971,0,0,,Audio Clip,Audio,1,object-44,trial,sevinlər.mp3,unacceptable,SynViol.Pl,critical,sevinlər,n/a,84,2,
75,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,3,trial,Screen 7,ru9xsg,3,response,acceptable,27.02,16.659999999996217,27.02,27.02,16.659999999996217,27.02,0,27.02,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,sevinlər.mp3,unacceptable,SynViol.Pl,critical,sevinlər,n/a,84,2,
76,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,4,trial,Screen 1,mm8vqg,1,continue,,569.4600000000064,569.4600000000064,569.4600000000064,569.4600000000064,569.4600000000064,569.4600000000064,1,569.4600000000064,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötkilo.mp3,acceptable,FillerGram,filler,dörd kilo,521,185,2,
77,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,4,trial,Screen 2,iz63v2,2,info,audio started,6.899999999994179,0,6.899999999994179,6.899999999994179,0,6.899999999994179,0,6.899999999994179,0,0,,Audio Clip,Audio,1,object-44,trial,dötkilo.mp3,acceptable,FillerGram,filler,dörd kilo,521,185,2,
78,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,4,trial,Screen 2,iz63v2,2,response,acceptable,871.8999999999942,856.7399999999907,871.8999999999942,871.8999999999942,856.7399999999907,871.8999999999942,1,871.8999999999942,0,0,,Keyboard Response,Keyboard Response,4,object-124,trial,dötkilo.mp3,acceptable,FillerGram,filler,dörd kilo,521,185,2,
79,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,4,trial,Screen 7,ru9xsg,3,response,acceptable,744.1600000000035,738.0200000000041,744.1600000000035,744.1600000000035,738.0200000000041,744.1600000000035,1,744.1600000000035,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötkilo.mp3,acceptable,FillerGram,filler,dörd kilo,521,185,2,
80,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,5,trial,Screen 1,mm8vqg,1,continue,,570.8399999999965,570.8399999999965,570.8399999999965,570.8399999999965,570.8399999999965,570.8399999999965,1,570.8399999999965,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçeşşək.mp3,acceptable,Gramm.Num,critical,üç eşşək,668,34,2,
81,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,5,trial,Screen 2,iz63v2,2,info,audio started,7.3,0,7.3,7.3,0,7.3,0,7.3,0,0,,Audio Clip,Audio,1,object-44,trial,üçeşşək.mp3,acceptable,Gramm.Num,critical,üç eşşək,668,34,2,
82,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,5,trial,Screen 2,iz63v2,2,continue,,924.3000000000029,922.6200000000099,924.3000000000029,924.3000000000029,922.6200000000099,924.3000000000029,0,924.3000000000029,0,0,,Audio Clip,Audio,1,object-44,trial,üçeşşək.mp3,acceptable,Gramm.Num,critical,üç eşşək,668,34,2,
83,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,5,trial,Screen 7,ru9xsg,3,response,acceptable,9.679999999993015,0,9.679999999993015,9.679999999993015,0,9.679999999993015,1,9.679999999993015,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçeşşək.mp3,acceptable,Gramm.Num,critical,üç eşşək,668,34,2,
84,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,6,trial,Screen 1,mm8vqg,1,continue,,569.2199999999866,569.2199999999866,569.2199999999866,569.2199999999866,569.2199999999866,569.2199999999866,1,569.2199999999866,0,0,,Fixation Timing,Fixation,1,object-17,trial,küsdy.mp3,unacceptable,GramHarm,critical,küsdy,17,128,2,
85,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,6,trial,Screen 2,iz63v2,2,info,audio started,7.460000000006403,0,7.460000000006403,7.460000000006403,0,7.460000000006403,0,7.460000000006403,0,0,,Audio Clip,Audio,1,object-44,trial,küsdy.mp3,unacceptable,GramHarm,critical,küsdy,17,128,2,
86,1.69696E+12,10/10/2023 17:59,1.69697E+12,3.5,11/10/2023 0:29,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,6,trial,Screen 2,iz63v2,2,continue,,771.4600000000064,755.3400000000111,771.4600000000064,771.4600000000064,755.3400000000111,771.4600000000064,0,771.4600000000064,0,0,,Audio Clip,Audio,1,object-44,trial,küsdy.mp3,unacceptable,GramHarm,critical,küsdy,17,128,2,
